VendorNumber__,OrderNumber__,ItemNumber__,Description__,OrderedAmount__,OrderedQuantity__,DeliveredAmount__,DeliveredQuantity__,InvoicedAmount__,InvoicedQuantity__,TaxCode__,CompanyCode__,UnitPrice__,PartNumber__,GLAccount__,CostCenter__,BudgetID__,TaxRate__
V02458,53253,13049,KIT ASSEMBLY PAIR STD REACTOR,615.00,1,615.00,1,0,0,,19,,13049,110,,,
V02458,53253,2832,KIT REPAIR AP CHAMBER WIDE,127.20,1,127.20,1,0,0,,19,,2832,110,,,
V02458,53253,31207,CYLINDER PUMP AXP-1,156.00,1,156.00,1,0,0,,19,,31207,110,,,
V02641,53254,31086,UL MPL 55 TOTE COAT A 250 GAL,34776.00,19320,34776.00,19320,0,0,,19,,31086,110,,,
V02641,53254,31087,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,31363.20,17424,31363.20,17424,0,0,,19,,31087,110,,,
V02641,53255,31086,UL MPL 55 TOTE COAT A 250 GAL,34776.00,19320,34776.00,19320,0,0,,19,,31086,110,,,
V02641,53255,31087,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,31363.20,17424,31363.20,17424,0,0,,19,,31087,110,,,
V02641,53256,31086,UL MPL 55 TOTE COAT A 250 GAL,34776.00,19320,34776.00,19320,0,0,,19,,31086,110,,,
V02641,53256,31087,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,31363.20,17424,31363.20,17424,0,0,,19,,31087,110,,,
V03494,53257,11298,NO CHARGE FOR:1 QTY - CU-490 COAT A PAIL1 QTY - CU-490 COAT B PAIL DESERT TAN ,.00,1,.00,1,0,0,,19,,11298,1138,,,
V02641,53258,31086,UL MPL 55 TOTE COAT A 250 GAL,34776.00,19320,34776.00,19320,0,0,,19,,31086,110,,,
V02641,53258,31087,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,31363.20,17424,31363.20,17424,0,0,,19,,31087,110,,,
V02641,53259,31086,UL MPL 55 TOTE COAT A 250 GAL,34776.00,19320,34776.00,19320,0,0,,19,,31086,110,,,
V02641,53259,31087,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,31363.20,17424,31363.20,17424,0,0,,19,,31087,110,,,
V02458,53260,3013,23971-00 Filter Screen,610.20,90,610.20,90,0,0,,19,,3013,110,,,
V02458,53260,2937,23969-00 Spring,252.00,100,252.00,100,0,0,,19,,2937,110,,,
V03105,53266,15720,UL GEO 491 COAT B INDUSTRIAL TAN,9225.00,500,9225.00,500,0,0,,19,,15720,110,,,
V03105,53266,31208,UL GEO 491 COAT A 250 GALLON TOTE,9217.17,500,9217.17,500,0,0,,19,,31208,110,,,
V03105,53266,31222,UL  GEO 491 COAT B INDUSTRIAL TAN,6071.14,500,6071.14,500,0,0,,19,,31222,110,,,
V00506,53267,3160,14' Plastic Sheeting3 - SKIDS 64,3726.24,192,3726.24,192,0,0,,2,,3160,110,,,
V03105,53268,30170,UL KG 8663 HP 1:1 COAT B BLK DR*** Must Ship on Heat Treated Stamped Pallet *** ,5062.48,150,5062.48,150,0,0,,19,,30170,110,,,
V02641,53270,31086,UL MPL 55 TOTE COAT A 250 GAL,39123.00,21735,39123.00,21735,0,0,,19,,31086,110,,,
V02641,53270,31087,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,35283.60,19602,35283.60,19602,0,0,,19,,31087,110,,,
V02641,53271,31086,UL MPL 55 TOTE COAT A 250 GAL,39123.00,21735,39123.00,21735,0,0,,19,,31086,110,,,
V02641,53271,31087,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,35283.60,19602,35283.60,19602,0,0,,19,,31087,110,,,
V03105,53273,30491,UL XP 6613-29 HP 1:1 COAT A 55 GALLON DRUM,544.34,50,544.34,50,0,0,,19,,30491,110,,,
V03105,53273,30493,UN2735 AMINES LIQUID CORROSIVE N.O.S. (POLYOXYPROPYLENEDIAMINE)CLASS8 PGIII  UL XP 6613-29 HP 1:1 COAT B CLEAR 55 GALLON,819.04,50,819.04,50,0,0,,19,,30493,110,,,
V03105,53273,29774,WHITE PIGMENT (2 GALLONS NET),74.29,2,74.29,2,0,0,,19,,29774,110,,,
V03909,53274,31188,16 oz clear PET bullet round bottle with 28-410 neck finish (180/cs),1371.01,2700,1371.01,2700,0,0,,19,,31188,1083,,,
V03909,53274,31189,5.75"hX7.25"w Rnd Crnr 0.125 CLRBOPP GL (LINE-X LABEL),1474.20,2700,1474.20,2700,0,0,,19,,31189,1083,,,
V03909,53274,31193,Label Application for B240,229.50,2700,229.50,2700,0,0,,19,,31193,1083,,,
V03909,53274,31190,Black PP 28-410 ribbed skirt lid withfoam liner and unprinted pressuresensitive (PS) liner,199.80,2700,199.80,2700,0,0,,19,,31190,1083,,,
V03909,53274,31191,Natural-colored PP 28-410 ribbed skirton/off nozzle trigger sprayer with 9.875inch dip tube (0.9 cc output),1523.93,2700,1523.93,2700,0,0,,19,,31191,1083,,,
V03909,53274,31192,Cut S017/S038 to fit B240-Length detbyVendor,94.50,2700,94.50,2700,0,0,,19,,31192,1083,,,
V03909,53275,31188,16 oz clear PET bullet round bottle with 28-410 neck finish (180/cs),1371.01,2700,1371.01,2700,0,0,,19,,31188,1083,,,
V03909,53275,31194,5.75"hX7.25"w Rnd Crnr 0.125 CLRBOPP GL (ULTIMATE LININGS LABEL),1474.20,2700,1474.20,2700,0,0,,19,,31194,1083,,,
V03909,53275,31193,Label Application for B240,229.50,2700,229.50,2700,0,0,,19,,31193,1083,,,
V03909,53275,31190,Black PP 28-410 ribbed skirt lid withfoam liner and unprinted pressuresensitive (PS) liner,199.80,2700,199.80,2700,0,0,,19,,31190,1083,,,
V03909,53275,31195,Black PP 28-400 ribbed skirt pray/stream/off nozzle trigger sprayer with 9.25 inch dip tube (0.9 cc output),1523.93,2700,1523.93,2700,0,0,,19,,31195,1083,,,
V03909,53275,31192,Cut S017/S038 to fit B240-Length detbyVendor,94.50,2700,94.50,2700,0,0,,19,,31192,1083,,,
V02641,53276,31086,UL MPL 55 TOTE COAT A 250 GAL,39123.00,21735,39123.00,21735,0,0,,19,,31086,110,,,
V02641,53276,31087,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,35283.60,19602,35283.60,19602,0,0,,19,,31087,110,,,
V02641,53280,31086,UL MPL 55 TOTE COAT A 250 GAL,39123.00,21735,39123.00,21735,0,0,,19,,31086,110,,,
V02641,53280,31087,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,35283.60,19602,35283.60,19602,0,0,,19,,31087,110,,,
V02458,53281,2662,Drill Bits #58,550.50,25,550.50,25,0,0,,19,,2662,110,,,
V02458,53281,2724,14963-11 Kit,555.00,25,555.00,25,0,0,,19,,2724,110,,,
V00943,53285,12595,Bedtags - Oshawa ON,267.233,500,267.233,500,0,0,,9,,12595,1778,,,-13.362
V00943,53285,1670,GST,13.011,-1,13.011,-1,0,0,,9,,1670,1287,,,
V00943,53285,1670,PST,.00,-1,.00,-1,0,0,,9,,1670,1291,,,
V02195,53289,27847,XS-650 "B" Resin - Batched - 390 lbs,79181.20,15600,79181.20,15600,0,0,,2,,27847,110,,,
V02195,53289,26608,XS-350 Series "B" 55 Gal Drum,34573.80,17400,34573.80,17400,0,0,,2,,26608,110,,,
V02195,53289,25643,YELLOW STEEL CLOSED TOP DRUM,293.68,8,293.68,8,0,0,,2,,25643,1083,,,
V02195,53289,25642,WHITE STEEL OPEN TOP DRUM,341.68,8,341.68,8,0,0,,2,,25642,1083,,,
V02195,53289,12523,BLUE STEEL OPEN TOP DRUM,815.00,20,815.00,20,0,0,,2,,12523,1083,,,
V02458,53293,2972,8301-12C Screw Shdc,65.40,20,65.40,20,0,0,,19,,2972,110,,,
V02458,53293,2603,Drain Valve Replacement Kit 239914,138.00,2,138.00,2,0,0,,19,,2603,110,,,
V02458,53293,11250,Manifold Reactor2,1245.60,3,1245.60,3,0,0,,19,,11250,110,,,
V02458,53293,25628,KIT HEATER SHROUD,355.80,1,355.80,1,0,0,,19,,25628,110,,,
V02458,53293,13470,KIT HOSE WHIP,157.80,1,157.80,1,0,0,,19,,13470,110,,,
V02458,53293,2983,9944-16C Screw,34.00,20,34.00,20,0,0,,19,,2983,110,,,
V02458,53293,2673,Wet Cup Kit Exp2 246963,97.20,1,97.20,1,0,0,,19,,2673,110,,,
V02458,53293,2704,23974-07 Side Seal O-Ring Kit Pk/6,542.40,20,542.40,20,0,0,,19,,2704,110,,,
V02458,53293,2706,Cartridge Body O-Ring Kit Pk/6,699.00,20,699.00,20,0,0,,19,,2706,110,,,
V02458,53293,2953,7554-43 O-Ring,95.85,45,95.85,45,0,0,,19,,2953,110,,,
V02458,53293,2674,Bottle Assy Complete 246995,252.90,3,252.90,3,0,0,,19,,2674,110,,,
V02458,53293,26112,Fusion  Gun (01),3060.00,2,3060.00,2,0,0,,19,,26112,110,,,
V02458,53293,12741,KIT PEEK NEEDLE TIP .055,501.80,20,501.80,20,0,0,,19,,12741,110,,,
V02458,53293,2931,23961-00 Front Tip,2016.00,60,2016.00,60,0,0,,19,,2931,110,,,
V02458,53293,3053,Tip Ft0624,201.60,3,201.60,3,0,0,,19,,3053,110,,,
V02458,53293,2816,AF2929 KIT RPR FLAT AIR PURGE 00,381.60,3,381.60,3,0,0,,19,,2816,110,,,
V02458,53293,2929,23954-00 Insert,259.20,10,259.20,10,0,0,,19,,2929,110,,,
V02458,53293,2824,AR2929 With Drills,117.30,1,117.30,1,0,0,,19,,2824,110,,,
V02458,53293,13882,234401 SYSTEM DESSICANT 3 STAGE,653.25,1,653.25,1,0,0,,19,,13882,110,,,
V02458,53293,14214,GC1146 Kit Repair Valve Pilot 22344-00,103.80,1,103.80,1,0,0,,19,,14214,110,,,
V03105,53294,21486,UL KG 8663 COAT B CLEAR 1:1 5 GAL PAIL**PACKAGE AS 1 PONY DRUM** ,2699.67,15,2699.67,15,0,0,,19,,21486,110,,,
V03105,53294,21164,PIGMENT : INDUSTRIAL TAN PREMIX : YES ,133.20,3,133.20,3,0,0,,19,,21164,110,,,
V03105,53294,30170,UL KG 8663 HP 1:1 COAT B BLK DR,1850.70,50,1850.70,50,0,0,,19,,30170,110,,,
V03105,53294,31111,UL KG 8663 HP 1:1 COAT A DR,2103.67,50,2103.67,50,0,0,,19,,31111,110,,,
V03105,53295,31102,UL XT 9500 SIDE A 1:1 HP**PRIVATE LABEL**,27320.14,2250,27320.14,2250,0,0,,19,,31102,110,,,
V03105,53295,31105,UL XT 9500 SIDE B SHALE GREEN 1:1 HP**PRIVATE LABEL**,28025.96,2250,28025.96,2250,0,0,,19,,31105,110,,,
V03105,53296,30575,UL KG 3607 SIDE B BLACK ALIPHATIC  (5 GAL PAIL),174.70,5,174.70,5,0,0,,19,,30575,110,,,
V03105,53296,30574,UL KG 3607 SIDE A (5 GAL PAIL),158.28,5,158.28,5,0,0,,19,,30574,110,,,
V03105,53299,30271,UL KG 3607 SIDE A DRUM,3149.60,100,3149.60,100,0,0,,19,,30271,110,,,
V03105,53299,30453,UL KG 3607 SIDE B BLACK (IPDI),3480.38,100,3480.38,100,0,0,,19,,30453,110,,,
V03105,53300,30445,UL GEO 491 COAT A (55 GALLON DRUM),7435.64,600,7435.64,600,0,0,,19,,30445,110,,,
V03105,53300,30451,UL GEO 491 COAT B SHALE GREEN (55 GALLON DRUM),5798.44,300,5798.44,300,0,0,,19,,30451,110,,,
V03105,53300,30450,UL GEO 491 COAT B INDUSTRIAL TAN,5634.84,300,5634.84,300,0,0,,19,,30450,110,,,
V01680,53301,,,130.00,,130.00,,0,0,,2,,,1075,,,
V01680,53301,2167,Sharpen and CalibrateDie Cut ASTM D4060 (S/N 062682),130.00,1,130.00,1,0,0,,2,,2167,110,,,
V00722,53303,26417,YELLOW OXIDE CUSTOM COLOR2  - 5 GAL PAILS 40LBS,799.20,80,799.20,80,0,0,,2,,26417,110,,,
V00722,53303,26418,RED OXIDE CUSTOM COLOR2 -  5GAL PAILS 40LBS,558.40,80,558.40,80,0,0,,2,,26418,110,,,
V00722,53303,26422,PHTHALO BLUE G/S CUSTOM COLOR2 - 5GAL PAILS 40LBS,855.20,80,855.20,80,0,0,,2,,26422,110,,,
V03105,53304,29779,DESERT SAND PIGMENT (2 GALLONS NET),444.00,20,444.00,20,0,0,,19,,29779,110,,,
V03105,53304,26624,Metal Primer  "A" (1 Gallon)  *Hazardous,97.08,4,97.08,4,0,0,,19,,26624,110,,,
V03105,53304,26625,Metal Primer  "B" (1 Gallon)  *Hazardous,97.08,4,97.08,4,0,0,,19,,26625,110,,,
V03105,53304,31203,SAFETY YELLOW PIGMENT (2 GALLONS NET),.00,2,.00,2,0,0,,19,,31203,110,,,
V03105,53304,30419,AG XT 77 HP 1:1 COAT A DRUM 55 GALLONS,5978.72,4730,5978.72,4730,0,0,,19,,30419,110,,,
V03105,53304,30421,AG XT 77 COAT B BLACK 55 GAL DRUM,5654.50,4300,5654.50,4300,0,0,,19,,30421,110,,,
V03105,53304,30510,UL XT 66 HP 1:1 COAT A DRUM 55 GALLONS,16744.20,14190,16744.20,14190,0,0,,19,,30510,110,,,
V03105,53304,30513,UL XT 66 HP 1:1 COAT B BLACK 55 GAL DRUM,16666.80,12900,16666.80,12900,0,0,,19,,30513,110,,,
V00448,53305,12753,1 3/4 GAL F-STYLE CAN W/WHITE COAT,1331.20,320,1331.20,320,0,0,,2,,12753,1083,,,
V00448,53305,9507,1 3/4" METAL DELTA INNERSEAL,27.00,300,27.00,300,0,0,,2,,9507,1083,,,
V00448,53305,9506,1 3/4" METAL CLOSURE W/SOLVSEAL LINER DELTA,51.00,300,51.00,300,0,0,,2,,9506,1083,,,
V00448,53305,9505,1 GAL  38/400 JUG,425.00,500,425.00,500,0,0,,2,,9505,1083,,,
V00448,53305,11446,1/2 GAL  38/400 JUG,310.80,420,310.80,420,0,0,,2,,11446,1083,,,
V00448,53305,9504,38/400 WHITE LOCKING LID,88.00,800,88.00,800,0,0,,2,,9504,1083,,,
V03106,53308,30510,UL XT 66 HP 1:1 COAT A DRUM 55 GALLONS,595.98,473,595.98,473,0,0,,19,,30510,110,,,
V03106,53308,30513,UL XT 66 HP 1:1 COAT B BLACK 55 GAL DRUM,589.96,430,589.96,430,0,0,,19,,30513,110,,,
V03132,53309,17369,121641 QWIK LINER MIXING TUBE CLR (NEW PART NUMBER 7660855),23984.10,18900,23984.10,18900,0,0,,19,,17369,110,,,
V02810,53310,14784,400105 SFE 1/4 HIGH PRESSURE BALL VALVE,96.00,3,96.00,3,0,0,,19,,14784,110,,,
V02810,53310,14804,400201 6" AIR MOTOR O-RING KIT,96.00,2,96.00,2,0,0,,19,,14804,110,,,
V02810,53310,14808,400206 6" AIR PISTON FOR BOSS MACHINE,48.00,1,48.00,1,0,0,,19,,14808,110,,,
V02810,53310,14841,400340 SFE COMPLETE CHEVRON FLUID,296.00,2,296.00,2,0,0,,19,,14841,110,,,
V02810,53310,31212,SFE COMPLETE SINGLE PREHEATER ASSEMBLY FOR BOSS MACHINE,800.00,1,800.00,1,0,0,,19,,31212,110,,,
V00253,53311,26601,XPM "A" 1 Gal Can,18240.00,1920,18240.00,1920,0,0,,2,,26601,110,,,
V00253,53311,26602,XPM "B" 1 Gal Can,16440.00,1920,16440.00,1920,0,0,,2,,26602,110,,,
V03105,53312,22339,POLYPRIME 21 SIDE A (2 GALLON BUCKET),84.55,4,84.55,4,0,0,,19,,22339,110,,,
V03105,53312,22340,POLYPRIME 21 SIDE B (1 GALLON CAN),89.11,.4,89.11,.4,0,0,,19,,22340,110,,,
V02594,53313,16761,K SERIES 3/8 MNPT SWVL X 3/8 CRIMP,7.00,2,7.00,2,0,0,,19,,16761,110,,,
V02594,53313,16787,7134-06B 3/8" BLUE MOINSTURE BLOCK HOSE (2250PSI),16.78,3,16.78,3,0,0,,19,,16787,110,,,
V02594,53313,16761,K SERIES 3/8 MNPT SWVL X 3/8 CRIMP,7.00,2,7.00,2,0,0,,19,,16761,110,,,
V02594,53313,16788,7134-06R 3/8" RED MOINSTURE BLOCK HOSE (2250PSI),16.96,2.5,16.96,2.5,0,0,,19,,16788,110,,,
V02594,53313,12855,NOTE:  Hoses to be pre-assembled per ,.00,1,.00,1,0,0,,19,,12855,1867,,,
V02195,53314,12523,BLUE STEEL OPEN TOP DRUM,1076.64,24,1076.64,24,0,0,,2,,12523,1083,,,
V02195,53315,26526,Lupranate MM-103 1 TOTE - I will update PO with correct weight when provided.  ,5250.00,2500,5250.00,2500,0,0,,2,,26526,110,,,
V02458,53319,25528,REGULATOR AIR 3/8" WITH GAUGE,74.20,1,74.20,1,0,0,,19,,25528,110,,,
V02458,53319,31214,HOSE COUPLED 15FT 061258,196.40,1,196.40,1,0,0,,19,,31214,110,,,
V02458,53319,31215,GB SWIVEL STRAIGHT,46.55,1,46.55,1,0,0,,19,,31215,110,,,
V02458,53319,31216,FITTING UNION SWIVEL,10.73,1,10.73,1,0,0,,19,,31216,110,,,
V03105,53320,30485,UL XP 6012-29 HP 1:1 COAT A DRUM,1400.00,50,1400.00,50,0,0,,19,,30485,110,,,
V03105,53320,30487,UL XP 6012-29 HP 1:1 COAT B DRUM CLR,1400.00,50,1400.00,50,0,0,,19,,30487,110,,,
V03105,53320,29779,DESERT SAND PIGMENT (2 GALLONS NET),44.40,2,44.40,2,0,0,,19,,29779,110,,,
V03105,53320,26624,Metal Primer  "A" (1 Gallon)  *Hazardous,97.08,4,97.08,4,0,0,,19,,26624,110,,,
V03105,53320,26625,Metal Primer  "B" (1 Gallon)  *Hazardous,97.08,4,97.08,4,0,0,,19,,26625,110,,,
V03105,53320,22349,UL STAINGUARD 8183 COAT A 1 GALLON CAN,85.82,2,85.82,2,0,0,,19,,22349,110,,,
V03105,53320,22350,UL STAINGUARD 8183 COAT B 1 GALLON CAN(WHITE),91.51,2,91.51,2,0,0,,19,,22350,110,,,
V03105,53321,30394,AG GEO 502 COAT A (55 GALLON DRUM)** LABEL AS TCS 380 ** ,1319.04,100,1319.04,100,0,0,,19,,30394,110,,,
V03105,53321,30395,  AG GEO 502 COAT B BATTLESHIP GREY** LABEL AS TCS 380 ** ,2400.00,100,2400.00,100,0,0,,19,,30395,110,,,
V02195,53323,28895,XS-2596 ISOCYANATE - 250 GAL TOTE(KG3607 RELABELED),14428.82,500,14428.82,500,0,0,,2,,28895,110,,,
V02195,53323,28896,XS-2596 ISOCYANATE - 250 GAL TOTE(KG3607 RELABELED),18175.71,500,18175.71,500,0,0,,2,,28896,110,,,
V00937,52977,11497,Filter - 20 x 20 x 3 -single,714.968,192,714.968,192,0,0,,9,,11497,110,,,-107.066
V00937,52977,11499,Filter - 20 x 25 x 3 - single,79.299,18,79.299,18,0,0,,9,,11499,110,,,-11.875
V00937,52977,11343,GST,39.716,-1,39.716,-1,0,0,,9,,11343,1287,,,
V00937,52977,11343,PST,79.226,-1,79.226,-1,0,0,,9,,11343,1895,,,
V03105,53335,17112,UL XT 9512 SIDE A 250 GAL TOTE,8500.00,500,8500.00,500,0,0,,19,,17112,110,,,
V03105,53335,17113,UL XT 9512 SIDE B INDUSTRIAL TAN 250 GAL TOTE,.00,500,.00,500,0,0,,19,,17113,110,,,
V02810,53337,14824,400312 LARGE CHECK VALVE SPRING FOR 1.25" FLUID PUMP,17.20,4,17.20,4,0,0,,19,,14824,110,,,
V02810,53337,14839,400332B PUMP HP FLUID UL 6000 (RESIN) NEW STYLE,1800.00,3,1800.00,3,0,0,,19,,14839,110,,,
V02810,53337,14838,PUMP HP FLUID UL AD 6000 (ISO) NEW STYLE,1200.00,2,1200.00,2,0,0,,19,,14838,110,,,
V00657,53340,26108,Fresh Air Pump,715.00,1,715.00,1,0,0,,2,,26108,110,,,
V00657,53340,12855,NOTE:  REQUESTING FED EX GROUND SHIPPING BILL TO OUR ACCOUNT: 342878113,.00,1,.00,1,0,0,,2,,12855,1867,,,
V02641,53341,31086,UL MPL 55 TOTE COAT A 250 GAL,39123.00,21735,39123.00,21735,0,0,,19,,31086,110,,,
V02641,53341,31087,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,35283.60,19602,35283.60,19602,0,0,,19,,31087,110,,,
V02195,53342,30491,UL XP 6613-29 HP 1:1 COAT A 55 GALLON DRUM,1400.00,50,1400.00,50,0,0,,2,,30491,110,,,
V02195,53342,30493,UL XP 6613-29 HP 1:1 COAT B CLEAR 55 GALLONORDERED BLACK RECEIVED CLEAR,1400.00,50,1400.00,50,0,0,,2,,30493,110,,,
V02050,53345,3171,Sia Soft Sanding Pads/Box20,1031.945,1800,1031.945,1800,0,0,,9,,3171,110,,,-154.537
V02050,53345,11343,GST,51.598,-1,51.598,-1,0,0,,9,,11343,1287,,,
V02050,53345,11343,PST,102.939,-1,102.939,-1,0,0,,9,,11343,1895,,,
V03105,53346,22349,UL STAINGUARD 8183 COAT A 1 GALLON CAN,228.32,5,228.32,5,0,0,,19,,22349,110,,,
V03105,53346,22350,UL STAINGUARD 8183 COAT B 1 GALLON CAN,228.74,5,228.74,5,0,0,,19,,22350,110,,,
V02458,53347,13698,FAN 220V,373.20,2,373.20,2,0,0,,19,,13698,110,,,
V02458,53347,2317,Fitting Conn1/4 Npt X 1/2 Jic 121310,28.20,10,28.20,10,0,0,,19,,2317,110,,,
V02458,53347,21858,KIT REPAIR DIAPHRAGM 350CC,1111.50,3,1111.50,3,0,0,,19,,21858,110,,,
V02458,53347,21857,KIT REPAIR PISTON HELPER 350CC,930.15,3,930.15,3,0,0,,19,,21857,110,,,
V02458,53347,3002,Pg-19 Spring,70.56,28,70.56,28,0,0,,19,,3002,110,,,
V02458,53347,28907,KIT REPAIR SEALS AIR VALVE,35.53,1,35.53,1,0,0,,19,,28907,110,,,
V02458,53347,13933,24B622 KIT 1050 BUNA DIAPHRAGM,129.20,1,129.20,1,0,0,,19,,13933,110,,,
V02458,53347,31225,KIT 1050A NPT OUTLET,92.65,1,92.65,1,0,0,,19,,31225,110,,,
V02458,53347,3020,23977-01  01 Mix Chamber Insert Kit,1665.60,80,1665.60,80,0,0,,19,,3020,110,,,
V02458,53347,2493,FILTER 20 MESH,513.80,20,513.80,20,0,0,,19,,2493,110,,,
V02458,53347,2931,23961-00 Front Tip,2016.00,60,2016.00,60,0,0,,19,,2931,110,,,
V02458,53347,2929,23954-00 Insert,129.60,5,129.60,5,0,0,,19,,2929,110,,,
V02458,53347,2932,23963-00 Head Probler 2,402.60,1,402.60,1,0,0,,19,,2932,110,,,
V02458,53347,2930,23957-00 Check Valve Filter,367.50,5,367.50,5,0,0,,19,,2930,110,,,
V02458,53347,12644,KITREPAIRSEALS T1,714.00,10,714.00,10,0,0,,19,,12644,110,,,
V02458,53347,21192,BLOCKSIDEISOP2 ELITE,241.20,1,241.20,1,0,0,,19,,21192,110,,,
V02458,53347,13365,SPACER PISTON,8.22,1,8.22,1,0,0,,19,,13365,110,,,
V02458,53347,12733,KITFILTER100 MESH P2,31.56,2,31.56,2,0,0,,19,,12733,110,,,
V02458,53347,2459,FilterValvecheck 16P010,1408.50,30,1408.50,30,0,0,,19,,2459,110,,,
V02641,53352,31086,UL MPL 55 TOTE COAT A 250 GAL,34776.00,19320,34776.00,19320,0,0,,19,,31086,110,,,
V02641,53352,31087,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,31363.20,17424,31363.20,17424,0,0,,19,,31087,110,,,
V02641,53354,31086,UL MPL 55 TOTE COAT A 250 GAL,34776.00,19320,34776.00,19320,0,0,,19,,31086,110,,,
V02641,53354,31087,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,31363.20,17424,31363.20,17424,0,0,,19,,31087,110,,,
V03106,53355,30510,UL XT 66 HP 1:1 COAT A DRUM 55 GALLONS,1191.96,946,1191.96,946,0,0,,19,,30510,110,,,
V03106,53355,30513,UL XT 66 HP 1:1 COAT B BLACK 55 GAL DRUM,1179.92,860,1179.92,860,0,0,,19,,30513,110,,,
V02641,53356,31086,UL MPL 55 TOTE COAT A 250 GAL,34776.00,19320,34776.00,19320,0,0,,19,,31086,110,,,
V02641,53356,31087,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,31363.20,17424,31363.20,17424,0,0,,19,,31087,110,,,
V03105,53357,30485,UL XP 6012-29 HP 1:1 COAT A DRUM,516.25,50,516.25,50,0,0,,19,,30485,110,,,
V03105,53357,30487,UL XP 6012-29 HP 1:1 COAT B DRUM CLR,793.79,50,793.79,50,0,0,,19,,30487,110,,,
V03105,53357,29784,DOLPHIN GREY PIGMENT (2 GALLONS NET),44.88,2,44.88,2,0,0,,19,,29784,110,,,
V02641,53358,31086,UL MPL 55 TOTE COAT A 250 GAL,34776.00,19320,34776.00,19320,0,0,,19,,31086,110,,,
V02641,53358,31087,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,31363.20,17424,31363.20,17424,0,0,,19,,31087,110,,,
V00535,53359,,,8849.40,,8849.40,,0,0,,2,,,1083,,,
V03105,53360,30510,UL XT 66 HP 1:1 COAT A DRUM 55 GALLONS,1116.28,946,1116.28,946,0,0,,19,,30510,110,,,
V03105,53360,30512,UL XT 66 HP 1:1 COAT B TINTED BATTLESHIP GREY,1130.90,860,1130.90,860,0,0,,19,,30512,110,,,
V00978,53361,26604,XS-100 "A" In 55 Gal Drum,46993.953,19600,46993.953,19600,0,0,,9,,26604,110,,,.00
V00978,53361,26610,XS-BK100 "B" In 55 Gal Drum,41719.125,17400,41719.125,17400,0,0,,9,,26610,110,,,.00
V00978,53361,1675,GST,.00,-1,.00,-1,0,0,,9,,1675,1287,,,
V00978,53361,1675,PST,.00,-1,.00,-1,0,0,,9,,1675,1291,,,
V00978,53362,26607,XS-350 "A" 490LB Drum,15789.965,5880,15789.965,5880,0,0,,9,,26607,110,,,.00
V00978,53362,26608,XS-350 Series "B" 55 Gal Drum,14017.622,5220,14017.622,5220,0,0,,9,,26608,110,,,.00
V00978,53362,26604,XS-100 "A" In 55 Gal Drum,32895.771,13720,32895.771,13720,0,0,,9,,26604,110,,,.00
V00978,53362,26610,XS-BK100 "B" In 55 Gal Drum,29203.387,12180,29203.387,12180,0,0,,9,,26610,110,,,.00
V00978,53362,1675,GST,.00,-1,.00,-1,0,0,,9,,1675,1287,,,
V00978,53362,1675,PST,.00,-1,.00,-1,0,0,,9,,1675,1291,,,
V00978,53363,26604,XS-100 "A" In 55 Gal Drum,46993.953,19600,46993.953,19600,0,0,,9,,26604,110,,,.00
V00978,53363,26610,XS-BK100 "B" In 55 Gal Drum,41719.125,17400,41719.125,17400,0,0,,9,,26610,110,,,.00
V00978,53363,1675,GST,.00,-1,.00,-1,0,0,,9,,1675,1287,,,
V00978,53363,1675,PST,.00,-1,.00,-1,0,0,,9,,1675,1291,,,
V00978,53364,26604,XS-100 "A" In 55 Gal Drum,46993.953,19600,46993.953,19600,0,0,,9,,26604,110,,,.00
V00978,53364,26610,XS-BK100 "B" In 55 Gal Drum,41719.125,17400,41719.125,17400,0,0,,9,,26610,110,,,.00
V00978,53364,1675,GST,.00,-1,.00,-1,0,0,,9,,1675,1287,,,
V00978,53364,1675,PST,.00,-1,.00,-1,0,0,,9,,1675,1291,,,
V00978,53365,26607,XS-350 "A" 490LB Drum,10526.646,3920,10526.646,3920,0,0,,9,,26607,110,,,.00
V00978,53365,26608,XS-350 Series "B" 55 Gal Drum,9345.081,3480,9345.081,3480,0,0,,9,,26608,110,,,.00
V00978,53365,26604,XS-100 "A" In 55 Gal Drum,46993.953,19600,46993.953,19600,0,0,,9,,26604,110,,,.00
V00978,53365,26610,XS-BK100 "B" In 55 Gal Drum,16687.648,6960,16687.648,6960,0,0,,9,,26610,110,,,.00
V00978,53365,26605,XS-100 "B" Natural (55 Gal),8343.828,3480,8343.828,3480,0,0,,9,,26605,110,,,.00
