VendorNumber__,OrderNumber__,ItemNumber__,Description__,OrderedAmount__,OrderedQuantity__,DeliveredAmount__,DeliveredQuantity__,InvoicedAmount__,InvoicedQuantity__,TaxCode__,CompanyCode__,UnitPrice__,PartNumber__,GLAccount__,CostCenter__,BudgetID__,TaxRate__,ItemCategory__,Location__,Customer__,CustomerId__
V01494,55359,3,Eco Backup alarm and install,315.00,1,,,0,0,,2,315.00,National Account,1892,,,,National Accounts,Alabama : Huntsville-Distribution,,
V01494,55359,4,Shop to pickup and deliver vehicle,112.50,1,,,0,0,,2,112.50,National Account,1892,,,,National Accounts,Alabama : Huntsville-Distribution,,
V03106,55378,1,ENVIROSHIELD 1005**Package in (20) 5 gallon pails with pourable spouts**,2228.50,100,,,0,0,,19,22.285,CO-ENV1005,110,,,,Supplies : Other : Other Chemicals,California : UL Santa Fe Springs-Distributio,DIAMOND BACK TRUCK COVERS,U3312
V03132,55386,1,QWIK LINER TIP  KIT BLACK (Regular),9132.40,4000,,,0,0,,19,2.2831,QL-SP-411,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V00788,55389,1,2020 DODGE RAM 1500 CREW CAB 5.6' BedVIN: 1C6RR7LT0LS109246Factory Order #: S3559700Tri-Fold Bakflip G2 Tonneau Cover,855.00,1,,,0,0,,2,855.00,National Account,1892,,,,National Accounts,Alabama : Huntsville-Distribution,,
V00788,55389,2,Install,95.00,1,,,0,0,,2,95.00,National Account,1892,,,,National Accounts,Alabama : Huntsville-Distribution,,
V03566,55390,1,2020 DODGE 1500 QUAD CAB CLASSIC 6.5' BEDVIN: 1C6RR7GT5LS114906Factory Order #: S3562100Bakflip G2 Tonneau Cover,931.00,1,,,0,0,,2,931.00,National Account,1892,,,,National Accounts,Alabama : Huntsville-Distribution,,
V03566,55390,2,Install,47.50,1,,,0,0,,2,47.50,National Account,1892,,,,National Accounts,Alabama : Huntsville-Distribution,,
V03521,55392,1,15H304 FITTING PLUG HLLW HEX 9,11.04,2,11.04,2,0,0,,2,5.52,G15H304,110,,,,Equipment : Machine Parts : Misc Parts,Alabama : Off Site Inventory,LINE-X of Spartanburg,F1179
V03105,55394,1,UL XT 66 HP 1:1 COAT A DRUM 55 GALLONS,24121.11,20812,17542.624,15136,0,0,,19,1.159,C-DULXT66A,110,,,,Chemical : HP,Texas : UL Houston - Distribution,,
V03105,55394,2,UL XT 66 HP 1:1 COAT B BLACK 55 GAL DRUM,22119.20,17200,22119.2,17200,0,0,,19,1.286,C-DULXT66B-BL,110,,,,Chemical : HP,Texas : UL Houston - Distribution,,
V03105,55394,6,UL GEO 491 COAT B COVERT GREEN,1754.62,100,1754.62,100,0,0,,19,17.5462,C-DULGEO491B-CG,110,,,,Chemical : PurePoly,Texas : UL Houston - Distribution,,
V03105,55395,1,UL XT 66 HP 1:1 COAT A DRUM 55 GALLONS,24121.11,20812,17542.624,15136,0,0,,19,1.159,C-DULXT66A,110,,,,Chemical : HP,Texas : UL Houston - Distribution,,
V03105,55395,2,UL XT 66 HP 1:1 COAT B BLACK 55 GAL DRUM,24331.12,18920,15483.44,12040,0,0,,19,1.286,C-DULXT66B-BL,110,,,,Chemical : HP,Texas : UL Houston - Distribution,,
V03105,55395,3,NOTE:   PLEASE SHIP WEEK OF 2/17/2020,.00,1,0,1,0,0,,19,.00,NOTE,1867,,,,Supplies,Texas : UL Houston - Distribution,,
V03105,55396,1,UL XT 66 HP 1:1 COAT A DRUM 55 GALLONS,24121.11,20812,24121.108,20812,0,0,,19,1.159,C-DULXT66A,110,,,,Chemical : HP,Texas : UL Houston - Distribution,,
V03105,55396,2,UL XT 66 HP 1:1 COAT B BLACK 55 GAL DRUM,24331.12,18920,24331.12,18920,0,0,,19,1.286,C-DULXT66B-BL,110,,,,Chemical : HP,Texas : UL Houston - Distribution,,
V03105,55396,3,NOTE:   PLEASE SHIP WEEK OF 2/17/2020,.00,1,0,1,0,0,,19,.00,NOTE,1867,,,,Supplies,Texas : UL Houston - Distribution,,
V03105,55397,1,UL XT 66 HP 1:1 COAT A DRUM 55 GALLONS,24121.11,20812,,,0,0,,19,1.159,C-DULXT66A,110,,,,Chemical : HP,Texas : UL Houston - Distribution,,
V03105,55397,2,UL XT 66 HP 1:1 COAT B BLACK 55 GAL DRUM,24331.12,18920,,,0,0,,19,1.286,C-DULXT66B-BL,110,,,,Chemical : HP,Texas : UL Houston - Distribution,,
V03105,55397,3,NOTE:   PLEASE SHIP WEEK OF 2/24/2020,.00,1,,,0,0,,19,.00,NOTE,1867,,,,Supplies,Texas : UL Houston - Distribution,,
V03105,55398,1,UL XT 66 HP 1:1 COAT A DRUM 55 GALLONS,24121.11,20812,,,0,0,,19,1.159,C-DULXT66A,110,,,,Chemical : HP,Texas : UL Houston - Distribution,,
V03105,55398,2,UL XT 66 HP 1:1 COAT B BLACK 55 GAL DRUM,24331.12,18920,,,0,0,,19,1.286,C-DULXT66B-BL,110,,,,Chemical : HP,Texas : UL Houston - Distribution,,
V03105,55398,3,NOTE:   PLEASE SHIP WEEK OF 2/24/2020,.00,1,,,0,0,,19,.00,NOTE,1867,,,,Supplies,Texas : UL Houston - Distribution,,
V02641,55406,1,UL MPL 55 TOTE COAT A 250 GAL,39123.00,21735,39123,21735,0,0,,19,1.80,C-TULMPL55A,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND FX/FLINT,U2725
V02641,55406,2,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,35283.60,19602,35283.6,19602,0,0,,19,1.80,C-TULMPL55B-BL,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND FX/FLINT,U2725
V02641,55407,1,UL MPL 55 TOTE COAT A 250 GAL,39123.00,21735,39123,21735,0,0,,19,1.80,C-TULMPL55A,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND FX/FLINT,U2725
V02641,55407,2,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,35283.60,19602,35283.6,19602,0,0,,19,1.80,C-TULMPL55B-BL,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND FX/FLINT,U2725
V02641,55408,1,UL MPL 55 TOTE COAT A 250 GAL,39123.00,21735,39123,21735,0,0,,19,1.80,C-TULMPL55A,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND FX/FLINT,U2725
V02641,55408,2,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,35283.60,19602,35283.6,19602,0,0,,19,1.80,C-TULMPL55B-BL,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND FX/FLINT,U2725
V02641,55409,1,UL MPL 55 TOTE COAT A 250 GAL,39123.00,21735,39123,21735,0,0,,19,1.80,C-TULMPL55A,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND FX/FLINT,U2725
V02641,55409,2,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,35283.60,19602,35283.6,19602,0,0,,19,1.80,C-TULMPL55B-BL,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND FX/FLINT,U2725
V03440,55414,1,,480.00,,,,0,0,,19,,,1899,,,,,Texas : UL Houston - Distribution,,
V03440,55414,2,,200.00,,,,0,0,,19,,,1899,,,,,Texas : UL Houston - Distribution,,
V03440,55414,3,,47.50,,,,0,0,,19,,,1899,,,,,Texas : UL Houston - Distribution,,
V03440,55414,4,,10.00,,,,0,0,,19,,,1899,,,,,Texas : UL Houston - Distribution,,
V04120,55416,1,ANTIFLAME TCPP4 - DRUMS,2580.00,2000,2580,2000,0,0,,2,1.29,TCPP,110,,,,Chemical : Blended : Raw Material,Alabama : Huntsville-Distribution,,
V04120,55416,2,SHELF LIFE REQUIREMENT IS FOR ALL PRODUCTS SHIPPED TO HAVE A MINIMUM OF 75% SHELF LIFE REMAINING.  PRODUCTS WITH LESS THAN THIS MUST HAVE WRITTEN CONFIRMATION OF APPROVAL INCLUDING DATES AND LOT #'S OF PRODUCT PRIOR TO SHIPPING.,.00,1,,,0,0,,2,.00,SHELF LIFE,1867,,,,Supplies,Alabama : Huntsville-Distribution,,
V04120,55416,3,NOTE:  CERTS REQUIREDThe supplier must emailed an electronic copy of certificate of analysis of purchased item to IXS/ Line-X product development to ekhani@linex.com. The COA/COC must include the date of manufacturing and the shelf life of the raw material.”,.00,1,0,1,0,0,,2,.00,NOTE,1867,,,,Supplies,Alabama : Huntsville-Distribution,,
V03296,55427,1,48" X 40"  B-GRADE PALLETS RECYCLED,575.00,100,575,100,0,0,,2,5.75,Pallet,1083,,,,,Alabama : Huntsville-Distribution,,
V01451,55445,3,,456.00,,,,0,0,,2,,,1144,,,,,Alabama : Huntsville-Distribution,,
V01451,55445,4,,.00,,,,0,0,,2,,,1144,,,,,Alabama : Huntsville-Distribution,,
V00208,55448,1,SPRING COMPRESSION,29.40,10,29.4,10,0,0,,2,2.94,G117485,110,,,,Equipment : Machine Parts : Misc Parts,Alabama : Huntsville-Distribution,,
V00208,55448,2,117724 ORING P2 FILTER ASSY LG,85.44,8,85.44,8,0,0,,2,10.68,G117724,110,,,,Equipment : Machine Parts : Misc Parts,Alabama : Huntsville-Distribution,,
V00208,55448,3,Air Cap,550.80,12,550.8,12,0,0,,2,45.90,G15B210,110,,,,Equipment : Machine Parts : Misc Parts,Alabama : Huntsville-Distribution,,
V00208,55448,4,CAP TIP RETAINER MECH PURGE,54.48,4,54.48,4,0,0,,2,13.62,G15C376,110,,,,Equipment : Machine Parts : Misc Parts,Alabama : Huntsville-Distribution,,
V00208,55448,5,Throat Seal Liquid 1 Gal,430.20,6,430.2,6,0,0,,2,71.70,G206996,110,,,,Equipment : Machine Parts : Misc Parts,Alabama : Huntsville-Distribution,,
V00208,55448,6,Lubricant ISO Pump,340.56,12,340.56,12,0,0,,2,28.38,G217374,110,,,,Equipment : Machine Parts : Misc Parts,Alabama : Huntsville-Distribution,,
V00208,55448,7,Side Seals With O-Ring  (2),529.20,40,529.2,40,0,0,,2,13.23,G246348,110,,,,Equipment : Machine Parts : Misc Parts,Alabama : Huntsville-Distribution,,
V00208,55448,8,B Cartridge (Complete),1425.60,22,1425.6,22,0,0,,2,64.80,G246350,110,,,,Equipment : Machine Parts : Misc Parts,Alabama : Huntsville-Distribution,,
V00208,55448,9,O-Ring S #007 (6 Pack) 246354,405.00,10,405,10,0,0,,2,40.50,G246354,110,,,,Equipment : Machine Parts : Misc Parts,Alabama : Huntsville-Distribution,,
V00208,55448,10,KIT SCCY FRONT END SPARE,1668.00,2,1668,2,0,0,,2,834.00,G246361,110,,,,Equipment : Machine Parts : Misc Parts,Alabama : Huntsville-Distribution,,
V00208,55448,11,Check Valve ISO,803.25,15,696.15,13,0,0,,2,53.55,G246731,110,,,,Equipment : Machine Parts : Misc Parts,Alabama : Huntsville-Distribution,,
V00208,55448,12,Pump Displacement W/Lube.552  A-side EXP2,4056.00,4,4056,4,0,0,,2,1014.00,G246831,110,,,,Equipment : Machine Parts : Misc Parts,Alabama : Huntsville-Distribution,,
V00208,55448,13,Cartridge Body O-Ring Kit Pk/6,1762.50,50,1762.5,50,0,0,,2,35.25,G248130,110,,,,Equipment : Machine Parts : Misc Parts,Alabama : Huntsville-Distribution,,
V00208,55448,14,117-517 Air Cap O-Ring Pk/6,1323.00,50,1323,50,0,0,,2,26.46,G248131,110,,,,Equipment : Machine Parts : Misc Parts,Alabama : Huntsville-Distribution,,
V00208,55448,15,Air Piston O-Ring Pk/6,223.20,10,223.2,10,0,0,,2,22.32,G248134,110,,,,Equipment : Machine Parts : Misc Parts,Alabama : Huntsville-Distribution,,
V00208,55448,16,Large Piston O-Ring Pk/6,655.20,12,655.2,12,0,0,,2,54.60,G248135,110,,,,Equipment : Machine Parts : Misc Parts,Alabama : Huntsville-Distribution,,
V00208,55448,17,Fluid Manifold Insert,51.12,4,51.12,4,0,0,,2,12.78,G248860,110,,,,Equipment : Machine Parts : Misc Parts,Alabama : Huntsville-Distribution,,
V00208,55448,18,Kit Cable Electric,555.60,2,555.6,2,0,0,,2,277.80,G24J523,110,,,,Equipment : Machine Parts : Misc Parts,Alabama : Huntsville-Distribution,,
V00208,55448,19,KITFTSRTDSINGLE HOSE,1605.60,6,1605.6,6,0,0,,2,267.60,G24K207,110,,,,Equipment : Machine Parts : Misc Parts,Alabama : Huntsville-Distribution,,
V00208,55448,20,Kit Filter Gc2496 10 Pack,581.40,12,581.4,12,0,0,,2,48.45,G24R894,110,,,,Equipment : Machine Parts : Misc Parts,Alabama : Huntsville-Distribution,,
V00208,55448,21,KIT INLETFILTER AND SEAL,45.24,2,45.24,2,0,0,,2,22.62,G24V020,110,,,,Equipment : Machine Parts : Misc Parts,Alabama : Huntsville-Distribution,,
V00208,55448,22,P2 Piston Lock Assy,141.60,2,70.8,1,0,0,,2,70.80,G258761,110,,,,Equipment : Machine Parts : Misc Parts,Alabama : Huntsville-Distribution,,
V00208,55448,23,GB TIP SPRAY RAC 5 TIP 3.19,126.56,4,126.56,4,0,0,,2,31.64,G286319,110,,,,Equipment : Machine Parts : Misc Parts,Alabama : Huntsville-Distribution,,
V00208,55448,24,GB TIP SPRAY RAC 5 TIP 3.21,126.56,4,126.56,4,0,0,,2,31.64,G286321,110,,,,Equipment : Machine Parts : Misc Parts,Alabama : Huntsville-Distribution,,
V00208,55448,25,AR4242 With Drills,1185.00,10,1185,10,0,0,,2,118.50,GAR4242,110,,,,Equipment : Machine Parts : Misc Parts,Alabama : Huntsville-Distribution,,
V00208,55448,26,7554-43 O-Ring,66.30,30,66.3,30,0,0,,2,2.21,GC2060,110,,,,Equipment : Machine Parts : Misc Parts,Alabama : Huntsville-Distribution,,
V00208,55448,27,8212-12F Screw,73.44,24,73.44,24,0,0,,2,3.06,GC2187,110,,,,Equipment : Machine Parts : Misc Parts,Alabama : Huntsville-Distribution,,
V00208,55448,28,23958-00 Seal Kit P2,198.00,20,198,20,0,0,,2,9.90,GC2494,110,,,,Equipment : Machine Parts : Misc Parts,Alabama : Huntsville-Distribution,,
V00208,55448,29,23973-00 P2 Side Seal Kit,306.72,24,306.72,24,0,0,,2,12.78,GC2498,110,,,,Equipment : Machine Parts : Misc Parts,Alabama : Huntsville-Distribution,,
V03198,55449,1,LINE-X RUST CHECK - UNDERCOAT PER SPECVIN # 1HTEGTAT8LH190909Note: J450001704,449.99,1,,,0,0,,2,449.99,National Account,1892,,,,National Accounts,Alabama : Huntsville-Corporate,,
V01491,55460,1,LINE-X SERVICE BODY - FLOOR SIDES BULKHEAD & T/G AND TOP OF COMPARTMENTSVIN# 1FTWF3A55AEB41834Note: 6011048,967.50,1,,,0,0,,2,967.50,National Account,1892,,,,National Accounts,Alabama : Huntsville-Corporate,,
V01491,55460,2,LINE-X BUMPER STEP - TOP SURFACE OF REAR BUMPER,133.20,1,,,0,0,,2,133.20,National Account,1892,,,,National Accounts,Alabama : Huntsville-Corporate,,
V03725,55471,1,2019 Forf F-250 XL 4x4 SD Super Cab 6.75 ft. boxVIN# 1FT7X2B66KEG47838Factory Order # 656Lcap cargo slide tool boxes,4087.94,1,,,0,0,,2,4087.94,National Account,1892,,,,National Accounts,Alabama : Huntsville-Distribution,,
V00108,55475,1,IBC-12-07-00-00-SIndustrial Exhaust Chamber 12'W X 7' T,3230.50,1,,,0,0,,2,3230.50,SPRAYBOOTH,110,,,,Equipment,Alabama : Off Site Inventory,LINE-X of Oxford,F1326
V00108,55475,2, 	CP-230-3P-0-0SF-3VFD-15L-SCP with 230v 3ph 3HP VFD ,2170.00,1,,,0,0,,2,2170.00,SPRAYBOOTH,110,,,,Equipment,Alabama : Off Site Inventory,LINE-X of Oxford,F1326
V00108,55475,3,W512020W-Series 20" X 20" Ultra Efficiency(1-set included w/ booth) ,.00,24,,,0,0,,2,.00,SPRAYBOOTH,110,,,,Equipment,Alabama : Off Site Inventory,LINE-X of Oxford,F1326
V00108,55475,4,ARV-30Automatic Roof Vent 18ga 30" Dia ,315.00,1,,,0,0,,2,315.00,SPRAYBOOTH,110,,,,Equipment,Alabama : Off Site Inventory,LINE-X of Oxford,F1326
V00108,55475,5, 	PP-30Plain Pipe 18ga 30" Dia ,252.00,3,,,0,0,,2,84.00,SPRAYBOOTH,110,,,,Equipment,Alabama : Off Site Inventory,LINE-X of Oxford,F1326
V00108,55475,6,PPD-30Plain Pipe w/ Clean Out Door 18ga 30"Dia ,115.50,1,,,0,0,,2,115.50,SPRAYBOOTH,110,,,,Equipment,Alabama : Off Site Inventory,LINE-X of Oxford,F1326
V00108,55475,7,MC-24-36Motor Cover (for 24-36" Fan) ,84.00,1,,,0,0,,2,84.00,SPRAYBOOTH,110,,,,Equipment,Alabama : Off Site Inventory,LINE-X of Oxford,F1326
V00108,55475,8, 	GWKIT-6FTGuy Wire Kit 6' ,81.90,1,,,0,0,,2,81.90,SPRAYBOOTH,110,,,,Equipment,Alabama : Off Site Inventory,LINE-X of Oxford,F1326
V00108,55475,9,CNX-30Connection Ring 30" (Powder Coated),56.00,1,,,0,0,,2,56.00,SPRAYBOOTH,110,,,,Equipment,Alabama : Off Site Inventory,LINE-X of Oxford,F1326
V00108,55475,10,SWB-3030" Slider Wall Bracket ,248.50,1,,,0,0,,2,248.50,SPRAYBOOTH,110,,,,Equipment,Alabama : Off Site Inventory,LINE-X of Oxford,F1326
V02641,55479,1,UL MPL 55 TOTE COAT A 250 GAL,39123.00,21735,39123,21735,0,0,,19,1.80,C-TULMPL55A,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND EFFECTS (WARREN),U2352
V02641,55479,2,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,35283.60,19602,35283.6,19602,0,0,,19,1.80,C-TULMPL55B-BL,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND EFFECTS (WARREN),U2352
V02641,55480,1,UL MPL 55 TOTE COAT A 250 GAL,39123.00,21735,,,0,0,,19,1.80,C-TULMPL55A,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND EFFECTS (WARREN),U2352
V02641,55480,2,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,35283.60,19602,,,0,0,,19,1.80,C-TULMPL55B-BL,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND EFFECTS (WARREN),U2352
V02641,55481,1,UL MPL 55 TOTE COAT A 250 GAL,39123.00,21735,,,0,0,,19,1.80,C-TULMPL55A,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND EFFECTS (WARREN),U2352
V02641,55481,2,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,35283.60,19602,,,0,0,,19,1.80,C-TULMPL55B-BL,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND EFFECTS (WARREN),U2352
V02641,55483,1,UL MPL 55 TOTE COAT A 250 GAL,34776.00,19320,34776,19320,0,0,,19,1.80,C-TULMPL55A,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND EFFECTS-SILAO,U2974
V02641,55483,2,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,31363.20,17424,31363.2,17424,0,0,,19,1.80,C-TULMPL55B-BL,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND EFFECTS-SILAO,U2974
V02641,55484,1,UL MPL 55 TOTE COAT A 250 GAL,34776.00,19320,34776,19320,0,0,,19,1.80,C-TULMPL55A,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND EFFECTS-SILAO,U2974
V02641,55484,2,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,31363.20,17424,31363.2,17424,0,0,,19,1.80,C-TULMPL55B-BL,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND EFFECTS-SILAO,U2974
V02641,55485,1,UL MPL 55 TOTE COAT A 250 GAL,34776.00,19320,34776,19320,0,0,,19,1.80,C-TULMPL55A,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND EFFECTS-SILAO,U2974
V02641,55485,2,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,31363.20,17424,31363.2,17424,0,0,,19,1.80,C-TULMPL55B-BL,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND EFFECTS-SILAO,U2974
V03105,55486,1,UL XT 66 HP 1:1 COAT B UNIVERSAL BROWN DRUM,5667.20,4330,3400.320000000000414,2598,0,0,,19,1.30882217,C-DULXT66B-UB,110,,,,Chemical : HP,Texas : UL Houston - Distribution,,
V03105,55486,2,UL XT 66 HP 1:1 COAT B UNIVERSAL  GREY DRUM,1138.59,866,1138.59199999999993,866,0,0,,19,1.31477136,C-DULXT66B-UG,110,,,,Chemical : HP,Texas : UL Houston - Distribution,,
V03105,55486,3,UL XT 106 SIDE A DRUM,3641.40,3150,2427.6,2100,0,0,,19,1.156,C-DULXT106A,110,,,,Chemical : HP,Texas : UL Houston - Distribution,,
V03105,55486,4,UL XT 106 SIDE B BLACK DRUM,4218.48,2790,3515.4,2325,0,0,,19,1.512,C-DULXT106B-BL,110,,,,Chemical : HP,Texas : UL Houston - Distribution,,
V03105,55486,5,UL LP 22 LP 1:1 COAT A DRUM,4385.66,3784,4385.656,3784,0,0,,19,1.159,C-DULLP22A,110,,,,Chemical : LP,Texas : UL Houston - Distribution,,
V03105,55486,6,UL XT 66 HP 1:1 COAT A DRUM 55 GALLONS,5482.07,4730,4385.656,3784,0,0,,19,1.159,C-DULXT66A,110,,,,Chemical : HP,Texas : UL Houston - Distribution,,
V03105,55486,7,UL XT 66 HP 1:1 COAT B BLACK 55 GAL DRUM,3297.24,2580,3297.24,2580,0,0,,19,1.278,C-DULXT66B-BL,110,,,,Chemical : HP,Texas : UL Houston - Distribution,,
V03105,55486,8,UL XT 9512 SIDE A 250 GAL TOTE,14285.00,1000,14284.998,1000,0,0,,19,14.284998,C-TULXT9512A,110,,,,Chemical : PurePoly,Texas : UL Houston - Distribution,,
V03105,55486,9,UL XT 9512 SIDE B INDUSTRIAL TAN 250 GAL TOTE,14229.12,1000,14229.124,1000,0,0,,19,14.229124,C-TULXT9512B-IT,110,,,,Chemical : PurePoly,Texas : UL Houston - Distribution,,
V02641,55487,1,UL MPL 55 TOTE COAT A 250 GAL,34776.00,19320,34776,19320,0,0,,19,1.80,C-TULMPL55A,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND EFFECTS-SILAO,U2974
V02641,55487,2,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,31363.20,17424,31363.2,17424,0,0,,19,1.80,C-TULMPL55B-BL,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND EFFECTS-SILAO,U2974
V02641,55488,1,UL MPL 55 TOTE COAT A 250 GAL,34776.00,19320,34776,19320,0,0,,19,1.80,C-TULMPL55A,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND EFFECTS-SILAO,U2974
V02641,55488,2,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,31363.20,17424,31363.2,17424,0,0,,19,1.80,C-TULMPL55B-BL,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND EFFECTS-SILAO,U2974
V02641,55490,1,UL MPL 55 TOTE COAT A 250 GAL,34776.00,19320,34776,19320,0,0,,19,1.80,C-TULMPL55A,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND EFFECTS-SILAO,U2974
V02641,55490,2,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,31363.20,17424,31363.2,17424,0,0,,19,1.80,C-TULMPL55B-BL,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND EFFECTS-SILAO,U2974
V02891,55491,1,Cover & Agitator Assy,572.00,1,464.6554335,1,0,0,,19,464.6554335,G243340,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02891,55491,2,Flange Bung,75.20,1,51.7037514,1,0,0,,19,51.7037514,G160754,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V01491,55492,1,LINE-X SERVICE BODY - FLOOR SIDES BULKHEAD & T/G AND TOP OF COMPARTMENTSVIN# 1FDBF2B65KEG50545Note: 6010908,1301.40,1,,,0,0,,2,1301.40,National Account,1892,,,,National Accounts,Alabama : Huntsville-Corporate,,
V00794,55496,1,2020 RAM PROMASTER CITYVIN #: ZFBHRFAB4L6P17677SUBLET-OOS PROGRAM****Edited Quote to include the rear window Grills****-P4-RS60-3 Steel shelf 14" X 42" X 60" installed (driver side-Instead of 2 small shelves--one bigger shelf)-P4-RS36-3 Steel Shelf 14" X 42 X 36" installed (passenger side)-C13-PC Contoured Wire mesh partition installed-X50-C Compact locking steel Cabinet w/3 drawers installed -466422K 2.75 lb Fire Extinguisher installed -6134 Set of 2 Rear Window Grills/Ram Promaster City-Graphics installed ****(to be supplied by customer)-all installation-pick-up and delivery,3510.22,1,,,0,0,,2,3510.22,National Account,1892,,,,National Accounts,Alabama : Huntsville-Distribution,,
V03736,55497,1,2020 FORD F-150VIN #: 1FTFX1E41LKD00386SUBLET-OOS PROGRAMVehicle Accident Kit with 35mm Film Disposable Camera in a Burgundy Vinyl Pouch with Zipper Closure - J. J. Keller & Associates - Helps Drivers Collect Organize & Report Vehicle Accident Information 10-Person First Aid Kit H3R MX500R (H77 MX500R) Fire Extinguisher; MAXOUT (TM); Dry Chemical Agent; 5 Pound Bottle; Steel; Red; With Mounting BracketJames King 1005 (J6A 1005) Superseded from James King MT 1005 (KAO) Safety Triangle; Set Of 3 Reflective Triangles; 18-3/4 Inch Length x 5 Inch Width x 4-3/4 Inch Height; With High... Orion Safety Products - 15 Minute Road Flares with Free Neon Light Stick (1 Pack of 3 Flares) - 2 PackMAXSA Innovations 20026XL Yellow X-Large XL Reflective Safety Vest with 16 LED LightsCompustar Alarm System for truck and topper Wiring and Installation of electronics including alarm and supplied gps LaborInstallation labor for supplied graphics and lettering Labor-Transportation and Logistics,1741.50,1,,,0,0,,2,1741.50,National Account,1892,,,,National Accounts,Alabama : Huntsville-Distribution,,
V03106,55514,1,1150 CT SIDE B BLACK TOTE**MUST INCLUDE COA** ,32082.28,19350,17823.4888888999965,10750,0,0,,19,1.65799897,C-T1150CTB,110,,,,QL,Texas : UL Houston - Distribution,,
V03106,55514,2,Ultimate Bonding Agent Primer 55  GALLON,25227.52,1600,14978.84,950,0,0,,19,15.7672,CO-50351-55,110,,,,Supplies : Other : Other Chemicals : Other Chemicals UL,Texas : UL Houston - Distribution,,
V03106,55514,3,COAT B QWIK LINER RESIN CLEAR**MUST INCLUDE COA&&,5964.88,3440,5964.88000000000168,3440,0,0,,19,1.73397674,C-DQLRESIN,110,,,,QL,Texas : UL Houston - Distribution,,
V03105,55515,1,1150 CT SIDE A TOTE**MUST INCLUDE COA**,27192.90,24150,13596.45,12075,0,0,,19,1.126,C-T1150CTA,110,,,,QL,Texas : UL Houston - Distribution,,
V03105,55515,2,THROAT SEAL 55 GAL DRUM,3470.40,3600,3470.4,3600,0,0,,19,.964,CO-THROATSEAL-55,110,,,,Supplies : Other : Other Chemicals : Other Chemicals UL,Texas : UL Houston - Distribution,,
V03105,55515,3,UL KG 3607 SIDE A DRUM,12287.26,400,12287.26,400,0,0,,19,30.71815,C-DULKG3607A,110,,,,Supplies : Other : Other Chemicals,Texas : UL Houston - Distribution,,
V03105,55515,4,UN2735 AMINES LIQUID CORROSIVE N.O.S. (POLYOXYPROPYLENEDIAMINE) CLASS8 PGIII    UL KG 3607 SIDE B BLACK (IPDI),13161.72,400,13161.7248,400,0,0,,19,32.904312,C-DULKG3607B-BL,110,,,,Chemical,Texas : UL Houston - Distribution,,
V03105,55515,5,COAT A QWIK LINER ISO**MUST INCLUDE COA**,4385.66,3784,4385.656,3784,0,0,,19,1.159,C-DQLISO,110,,,,QL,Texas : UL Houston - Distribution,,
